,title,price,rating,review_count,cmt_count,cpu_name,cpu_ncores,cpu_nthreads,cpu_basefreq,cpu_turbofreq,cpu_cache,ram_size,ram_type,ram_clock,ram_upgradable,storage,gpu,battery,displ_size,displ_resolution,displ_rate,displ_tech,displ_touchscreen,sound,ports,sd_card,wless_connect,webcam,special,backlight_key,weight_dims,surface,os,launch
10,Laptop Acer Nitro 5 Gaming AN515 57 54MV i5 11400H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QENSV.003),25.490.000₫ *,,,159 bình luận,Intel Core i5 Tiger Lake - 11400H,6,12,2.70 GHz,Turbo Boost 4.5 GHz,12 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB), Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB), Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB)","Card rời - NVIDIA GeForce RTX3050, 4 GB","4-cell Li-ion, 57 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,"Acer ComfyView, LED Backlit, Tấm nền IPS",,"Acer TrueHarmony, DTS X:Ultra Audio","3 x USB 3.2, HDMI, Jack tai nghe 3.5 mm, LAN (RJ45), USB Type-C",,"Bluetooth 5.1, Wi-Fi 6 (802.11ax)",HD webcam,Đèn bàn phím chuyển màu RGB,Có,Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,Vỏ nhựa,Windows 11 Home SL,2021
11,Laptop Asus ZenBook UX325EA i5 1135G7/8GB/512GB/OLED/Cáp/Túi/Win10 (KG363T),23.790.000₫ *,3.8,13 đánh giá,375 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,LPDDR4X (On board),4267 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp - Intel Iris Xe Graphics,"4-cell Li-ion, 67 Wh",13.3 inch,Full HD (1920 x 1080) OLED,60 Hz,"100% DCI-P3, 400 nits, OLED",,Audio by Harman/Kardon,"1 x USB 3.2, 2 x Thunderbolt 4 USB-C, HDMI",Micro SD,"Bluetooth 5.0, Wi-Fi 6 (802.11ax)","Camera IR, HD webcam","Mở khóa khuôn mặt, Độ bền chuẩn quân đội MLT STD 810G",Có,Dài 304.2 mm - Rộng 203 mm - Dày 13.9 mm - Nặng 1.14 kg,Vỏ kim loại nguyên khối,Windows 10 Home SL,2021
12,Laptop Dell Vostro 3500 i5 1135G7/8GB/512GB/Office H&S2019/Win10 (7G3983),20.590.000₫,3.8,22 đánh giá,120 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),2666 MHz,32 GB,Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 42 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,"60Hz, Chống chói Anti Glare, LED Backlit, WVA",,Realtek High Definition Audio,"2 x USB 3.1, HDMI, Jack tai nghe 3.5 mm, LAN (RJ45), USB 2.0",SD,"Bluetooth 5.0, Wi-Fi 802.11 a/b/g/n/ac",HD webcam,,Không có đèn,Dài 364 mm - Rộng 249 mm - Dày 19.9 mm - Nặng 1.98 kg,Vỏ nhựa,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
13,Laptop Asus TUF Gaming FX516PC i7 11370H/8GB/512GB/4GB RTX3050/144Hz/Win10 (HN001T),28.490.000₫,,,15 bình luận,Intel Core i7 Tiger Lake - 11370H,4,8,3.30 GHz,Turbo Boost 4.8 GHz,12 MB,8 GB,DDR4 2 khe (1 khe 8GB onboard + 1 khe trống),3200 MHz,32 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB),"Card rời - NVIDIA GeForce RTX3050, 4 GB","4-cell Li-ion, 76 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,"250 nits, Adaptive-Sync, Chống chói Anti Glare, Tấm nền IPS",,DTS Audio,"3 x USB 3.2, HDMI, Jack tai nghe 3.5 mm, LAN (RJ45), Thunderbolt 4 USB-C",,"Bluetooth 5.1, Wi-Fi 6 (802.11ax)",Không tích hợp,,Có,Dài 360 mm - Rộng 252 mm - Dày 19.9 mm - Nặng 2 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2021
14,Laptop GIGABYTE Gaming G5 i5 10500H/16GB/512GB/6GB RTX3060/144Hz/Win10 (5S11130SH),29.590.000₫,,,12 bình luận,Intel Core i5 Comet Lake - 10500H,6,12,2.50 GHz,Turbo Boost 4.5 GHz,12 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),3200 MHz,64 GB,"Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB), Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB), 512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Card rời - NVIDIA GeForce RTX 3060, 6 GB","4-cell Li-ion, 41 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,"Chống chói Anti Glare, Công nghệ IPS",,DTS X:Ultra Audio,"2 x USB 3.2, HDMI, Jack tai nghe 3.5 mm, LAN (RJ45), Mini DisplayPort, USB 2.0, USB Type-C",SD,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)",HD webcam,,Có,Dài 361 mm - Rộng 258 mm - Dày 24.9 mm - Nặng 2.2 kg,Vỏ nhựa,Windows 10 Home SL,2021
15,Laptop Asus TUF Gaming FX706HE i7 11800H/8GB/512GB/4GB RTX3050Ti/144Hz/Win10 (HX011T),31.490.000₫,,,51 bình luận,Intel Core i7 Tiger Lake - 11800H,8,16,2.30 GHz,Turbo Boost 4.6 GHz,24 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,"SSD 512 GB NVMe PCIe, Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng","Card rời - NVIDIA GeForce RTX3050Ti, 4 GB","3-cell Li-ion, 48 Wh",17.3 inch,Full HD (1920 x 1080),144 Hz,"Tấm nền IPS, Chống chói Anti Glare, 250 nits",,DTS Audio,"Jack tai nghe 3.5 mm, Thunderbolt 4 USB-C, 3 x USB 3.2, HDMI, LAN (RJ45)",,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)",HD webcam,Đèn bàn phím chuyển màu RGB,Có,Dài 399 mm - Rộng 269 mm - Dày 23.9 mm - Nặng 2.6 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2021
16,Laptop Dell Gaming G3 15 i7 10750H/16GB/512GB/6GB GTX1660Ti/120Hz/Win10 (P89F002BWH),31.490.000₫,1,5 đánh giá,115 bình luận,Intel Core i7 Comet Lake - 10750H,6,12,2.60 GHz,Turbo Boost 5.0 GHz,12 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),2933 MHz,16 GB,"SSD 512 GB NVMe PCIe, Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng","Card rời - NVIDIA GeForce GTX 1660Ti, 6 GB","4-cell Li-ion, 68 Wh",15.6 inch,Full HD (1920 x 1080),120 Hz,"LED, WVA",,Nahimic 3,"Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, LAN (RJ45), Thunderbolt 3, 2 x USB 2.0, Mini DisplayPort",SD,"Bluetooth 5.0, Wi-Fi 6 (802.11ax)",HD webcam,Bảo mật vân tay,Có,Dài 364.46 mm - Rộng 254 mm - Dày 30.96 mm - Nặng 2.58 kg,Vỏ nhựa,Windows 10 Home SL,2020
17,Laptop HP Gaming VICTUS 16 e0175AX R5 5600H/8GB/512GB/4GB RTX3050/144Hz/Win10 (4R0U8PA),24.290.000₫,3.7,16 đánh giá,287 bình luận,AMD Ryzen 5 - 5600H,6,12,3.30 GHz,Turbo Boost 4.2 GHz,16 MB,8 GB,DDR4 2 khe (1 khe 4GB + 1 khe 4GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB), Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB), Không hỗ trợ khe cắm HDD","Card rời - NVIDIA GeForce RTX3050, 4 GB","4-cell Li-ion, 70 Wh",16.1 inch,Full HD (1920 x 1080),144 Hz,"250 nits, Chống chói Anti Glare, Công nghệ IPS",,"Bang & Olufsen audio, HP Audio Boost","3x SuperSpeed USB A, HDMI, Jack tai nghe 3.5 mm, LAN (RJ45), USB Type-C",SD,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)",HD webcam,,Có,Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,Vỏ nhựa,Windows 10 Home SL,09/2021
18,Laptop Apple MacBook Pro 16 M1 Max 2021 10 core-CPU/32GB/1TB SSD/32 core-GPU (MK1A3SA/A),Giá dự kiến: 90.990.000₫,,,8 bình luận,Apple M1 Max,10,,400GB/s memory bandwidth,,,32 GB,,,Không hỗ trợ nâng cấp,1 TB SSD,Card tích hợp - 32 core-GPU,Khoảng 10 tiếng,16.2 inch,Liquid Retina XDR display (3456 x 2234),up to 120Hz,"1 billion colors, True Tone Technology, Wide color (P3)",,"3 microphones, Dolby Atmos, Hệ thống âm thanh 6 loa, Wide stereo sound","3 x Thunderbolt 4 USB-C, HDMI, Jack tai nghe 3.5 mm",SD,"Bluetooth 5.0, Wi-Fi 6 (802.11ax)",1080p FaceTime HD camera,Sạc MagSafe,Có,Dài 355.7 mm - Rộng 248.1 mm - Dày 16.8 mm - Nặng 2.2 kg,Vỏ kim loại nguyên khối,Mac OS,10/2021
19,Laptop MSI Gaming GE66 Raider 11UH i7 11800H/32GB/2TB SSD/16GB RTX3080/240Hz/Balo/Chuột/Win10 (259VN),77.990.000₫,,,15 bình luận,Intel Core i7 Tiger Lake - 11800H,8,16,2.30 GHz,Turbo Boost 4.6 GHz,24 MB,32 GB,DDR4 2 khe (1 khe 16GB + 1 khe 16GB),3200 MHz,64 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 2TB),"Card rời - NVIDIA GeForce RTX 3080, 16 GB","4-cell, 99.9 Wh",15.6 inch,QHD (2560 x 1440),240 Hz,"100% DCI-P3, Tấm nền IPS, Chống chói Anti Glare",,"Sound by Dynaudio, Hi-Res Audio, Nahimic Audio","Jack tai nghe 3.5 mm, Thunderbolt 4 USB-C, 3 x USB 3.2, HDMI, LAN (RJ45), Mini DisplayPort, USB Type-C",SD,"Bluetooth 5.2, Wi-Fi 6E (802.11ax)",FHD (30fps@1080p),Đèn bàn phím chuyển màu RGB,Có,Dài 358 mm - Rộng 267 mm - Dày 23.4 mm - Nặng 2.38 Kg,Vỏ kim loại,Windows 10 Home SL,2021
20,Laptop Apple MacBook Pro 16 M1 Pro 2021 10 core-CPU/16GB/1TB SSD/16 core-GPU (MK193SA/A),Giá dự kiến: 69.990.000₫,,,1 bình luận,Apple M1 Pro,10,,200GB/s memory bandwidth,,,16 GB,,,Không hỗ trợ nâng cấp,1 TB SSD,Card tích hợp - 16 core-GPU,Khoảng 10 tiếng,16.2 inch,Liquid Retina XDR display (3456 x 2234),up to 120Hz,"1 billion colors, True Tone Technology, Wide color (P3)",,"3 microphones, Dolby Atmos, Hệ thống âm thanh 6 loa, Wide stereo sound","3 x Thunderbolt 4 USB-C, HDMI, Jack tai nghe 3.5 mm",SD,"Bluetooth 5.0, Wi-Fi 6 (802.11ax)",1080p FaceTime HD camera,Sạc MagSafe,Có,Dài 355.7 mm - Rộng 248.1 mm - Dày 16.8 mm - Nặng 2.2 kg,Vỏ kim loại nguyên khối,Mac OS,10/2021
21,Laptop Apple MacBook Pro 16 M1 Pro 2021 10 core-CPU/16GB/512GB/16 core-GPU (MK183SA/A),Giá dự kiến: 64.990.000₫,,,bình luận,Apple M1 Pro,10,,200GB/s memory bandwidth,,,16 GB,,,Không hỗ trợ nâng cấp,512 GB SSD,Card tích hợp - 16 core-GPU,Khoảng 10 tiếng,16.2 inch,Liquid Retina XDR display (3456 x 2234),up to 120Hz,"1 billion colors, True Tone Technology, Wide color (P3)",,"3 microphones, Dolby Atmos, Hệ thống âm thanh 6 loa, Wide stereo sound","3 x Thunderbolt 4 USB-C, HDMI, Jack tai nghe 3.5 mm",SD,"Bluetooth 5.0, Wi-Fi 6 (802.11ax)",1080p FaceTime HD camera,Sạc MagSafe,Có,Dài 355.7 mm - Rộng 248.1 mm - Dày 16.8 mm - Nặng 2.2 kg,Vỏ kim loại nguyên khối,Mac OS,10/2021
22,Laptop Apple MacBook Pro 14 M1 Pro 2021 10-core CPU/16GB/1TB SSD/16-core GPU (MKGQ3SA/A),Giá dự kiến: 64.990.000₫,,,bình luận,Apple M1 Pro,10,,200GB/s memory bandwidth,,,16 GB,,,Không hỗ trợ nâng cấp,1 TB SSD,Card tích hợp - 16 core-GPU,Khoảng 10 tiếng,14.2 inch,Liquid Retina XDR display (3024 x 1964),up to 120Hz,"1 billion colors, True Tone Technology, Wide color (P3)",,"Dolby Atmos, Hệ thống âm thanh 6 loa, Wide stereo sound","3 x Thunderbolt 4 USB-C, HDMI, Jack tai nghe 3.5 mm",SD,"Bluetooth 5.0, Wi-Fi 6 (802.11ax)",1080p FaceTime HD camera,Sạc MagSafe,Có,Dài 312.6 mm - Rộng 221.2 mm - Dày 15.5 mm - Nặng 1.6 kg,Vỏ kim loại nguyên khối,Mac OS,10/2021
23,Laptop MSI Gaming GS66 Stealth 11UG i7 11800H/32GB/2TB SSD/8GB RTX3070 Max-Q/360Hz/Balo/Chuột/Win10 (219VN),64.990.000₫,,,19 bình luận,Intel Core i7 Tiger Lake - 11800H,8,16,2.30 GHz,Turbo Boost 4.6 GHz,24 MB,32 GB,DDR4 2 khe (1 khe 16GB + 1 khe 16GB),3200 MHz,64 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 2TB),"Card rời - NVIDIA GeForce RTX 3070 Max-Q, 8 GB","4-cell, 99.9 Wh",15.6 inch,Full HD (1920 x 1080),360 Hz,"100% sRGB, Chống chói Anti Glare, Tấm nền IPS",,"Hi-Res Audio, Nahimic Audio","3 x USB 3.2, HDMI, Jack tai nghe 3.5 mm, LAN (RJ45), Thunderbolt 4 USB-C, USB Type-C",,"Bluetooth 5.2, Wi-Fi 6E (802.11ax)",Camera IR,"Mở khóa khuôn mặt, Đèn bàn phím chuyển màu RGB",Có,Dài 358.3 mm - Rộng 248 mm - Dày 19.8 mm - Nặng 2.1 Kg,Vỏ kim loại,Windows 10 Home SL,2021
24,Laptop Dell XPS 13 9310 i7 1165G7/16GB/512GB/Touch/Pen/Office H&S2019/Win10 (JGNH62),59.490.000₫,,,9 bình luận,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,16 GB,LPDDR4X (On board),4267 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp - Intel Iris Xe Graphics,4-cell Li-ion,13.4 inch,4K/UHD (3840 x 2400),60 Hz,InfinityEdge display,Có,"Realtek High Definition Audio, Waves MaxxAudio","2 x Thunderbolt 4 USB-C, Jack tai nghe 3.5 mm",Micro SD,"Bluetooth 5.0, Wi-Fi 6 (802.11ax)",HD webcam,Bảo mật vân tay,Có,Dài 295.7 mm - Rộng 198.7 mm - Dày 14.8 mm - Nặng 1.27 kg,Vỏ kim loại nguyên khối,Windows 10 Home SL,2020
25,Laptop MSI Gaming GE66 Raider 11UG i7 11800H/16GB/2TB SSD/8GB RTX3070/360Hz/Balo/Chuột/Win10 (258VN),59.990.000₫,,,10 bình luận,Intel Core i7 Tiger Lake - 11800H,8,16,2.30 GHz,Turbo Boost 4.6 GHz,24 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),3200 MHz,64 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 2TB),"Card rời - NVIDIA GeForce RTX 3070, 8 GB","4-cell, 99.9 Wh",15.6 inch,Full HD (1920 x 1080),360 Hz,"100% sRGB, Chống chói Anti Glare, Tấm nền IPS",,"Hi-Res Audio, Nahimic Audio, Sound by Dynaudio","3 x USB 3.2, HDMI, Jack tai nghe 3.5 mm, LAN (RJ45), Mini DisplayPort, Thunderbolt 4 USB-C, USB Type-C",SD,"Bluetooth 5.2, Wi-Fi 6E (802.11ax)",FHD (30fps@1080p),Đèn bàn phím chuyển màu RGB,Có,Dài 358 mm - Rộng 267 mm - Dày 23.4 mm - Nặng 2.38 Kg,Vỏ kim loại,Windows 10 Home SL,2021
